RegionID,SizeRank,RegionName,RegionType,StateName,State,StateCodeFIPS,MunicipalCodeFIPS,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,Home Type
1442,145,Tulare County,County,CA,CA,6,107,386925.0,385809.0,385302.0,385828.0,386981.0,387540.0,386212.0,385226.0,385630.0,388297.0,389804.0,390846.0,5 bedroom
3229,156,Santa Barbara County,County,CA,CA,6,83,1281178.0,1282164.0,1278151.0,1271105.0,1268013.0,1276426.0,1284686.0,1290376.0,1290322.0,1294535.0,1297337.0,1299812.0,5 bedroom
2444,160,Monterey County,County,CA,CA,6,53,679556.0,682090.0,684012.0,686387.0,686515.0,688902.0,688678.0,689800.0,688199.0,688439.0,689052.0,689627.0,5 bedroom
1395,161,Solano County,County,CA,CA,6,95,623279.0,620707.0,618872.0,621551.0,622252.0,623635.0,627509.0,630342.0,630362.0,628311.0,625271.0,624183.0,5 bedroom
1325,186,Placer County,County,CA,CA,6,61,666322.0,666676.0,666754.0,667572.0,674435.0,680069.0,683027.0,684307.0,685689.0,685621.0,684559.0,685024.0,5 bedroom
3261,238,San Luis Obispo County,County,CA,CA,6,79,985410.0,982707.0,985504.0,988524.0,998773.0,1001904.0,997082.0,994111.0,993637.0,997245.0,998454.0,998281.0,5 bedroom
3025,249,Santa Cruz County,County,CA,CA,6,87,1392222.0,1395594.0,1391773.0,1394106.0,1392637.0,1396637.0,1396815.0,1389668.0,1387762.0,1388232.0,1389525.0,1387868.0,5 bedroom
1196,251,Merced County,County,CA,CA,6,47,397134.0,395359.0,393598.0,395490.0,399930.0,403273.0,403166.0,401519.0,400155.0,399800.0,399408.0,398935.0,5 bedroom
625,255,Marin County,County,CA,CA,6,41,2175001.0,2167557.0,2168302.0,2165494.0,2171844.0,2172883.0,2159000.0,2134647.0,2113776.0,2112070.0,2119774.0,2126829.0,5 bedroom
418,283,Butte County,County,CA,CA,6,7,465848.0,477962.0,485772.0,491067.0,496080.0,501769.0,505468.0,507853.0,508975.0,510838.0,512329.0,510524.0,5 bedroom
340,307,Yolo County,County,CA,CA,6,113,626669.0,619089.0,618099.0,622344.0,626222.0,625923.0,625479.0,627865.0,629362.0,626106.0,622690.0,622043.0,5 bedroom
2691,338,El Dorado County,County,CA,CA,6,17,798214.0,802477.0,805444.0,805505.0,808301.0,811256.0,814002.0,812557.0,808045.0,806024.0,803077.0,801588.0,5 bedroom
1380,348,Shasta County,County,CA,CA,6,89,463987.0,466672.0,468985.0,470578.0,474143.0,479990.0,483343.0,484491.0,483374.0,482427.0,480674.0,479230.0,5 bedroom
2354,352,Imperial County,County,CA,CA,6,25,319711.0,318980.0,319166.0,320513.0,322855.0,326156.0,327539.0,327461.0,325533.0,325275.0,326271.0,330125.0,5 bedroom
580,407,Kings County,County,CA,CA,6,31,344255.0,344938.0,345804.0,345987.0,347202.0,348864.0,349692.0,349661.0,349760.0,350572.0,352179.0,354503.0,5 bedroom
1156,413,Madera County,County,CA,CA,6,39,377819.0,378426.0,379741.0,381441.0,384263.0,386684.0,387906.0,388405.0,390247.0,391554.0,393171.0,395113.0,5 bedroom
255,453,Napa County,County,CA,CA,6,55,896971.0,899587.0,898107.0,892397.0,888480.0,886615.0,884567.0,880936.0,878264.0,874673.0,873250.0,870106.0,5 bedroom
2351,457,Humboldt County,County,CA,CA,6,23,471875.0,471850.0,472932.0,473280.0,473358.0,471803.0,468430.0,467164.0,466479.0,467537.0,466556.0,463909.0,5 bedroom
1261,588,Nevada County,County,CA,CA,6,57,853109.0,851281.0,853338.0,864529.0,871527.0,870455.0,863655.0,856957.0,853283.0,849521.0,848201.0,850177.0,5 bedroom
1415,607,Sutter County,County,CA,CA,6,101,450689.0,452850.0,452278.0,450986.0,450263.0,457458.0,460484.0,461709.0,457617.0,458200.0,458582.0,458044.0,5 bedroom
2796,645,Mendocino County,County,CA,CA,6,45,772033.0,773584.0,767741.0,763916.0,759612.0,757378.0,750971.0,743206.0,737093.0,736733.0,731768.0,729306.0,5 bedroom
346,743,Yuba County,County,CA,CA,6,115,354245.0,356273.0,358012.0,359373.0,360751.0,363513.0,366817.0,369765.0,370120.0,370867.0,371793.0,374139.0,5 bedroom
217,808,Lake County,County,CA,CA,6,33,467965.0,470119.0,469124.0,464851.0,461554.0,458243.0,461953.0,463899.0,465728.0,461292.0,456867.0,452944.0,5 bedroom
1426,820,Tehama County,County,CA,CA,6,103,325623.0,327420.0,331164.0,335041.0,337997.0,338965.0,339140.0,340546.0,342018.0,343857.0,344922.0,346097.0,5 bedroom
2584,904,Tuolumne County,County,CA,CA,6,109,450925.0,454373.0,457794.0,460381.0,460662.0,461006.0,460226.0,458363.0,455526.0,453178.0,452113.0,452052.0,5 bedroom
3020,907,San Benito County,County,CA,CA,6,69,759945.0,748456.0,743565.0,747627.0,753228.0,755736.0,758072.0,756668.0,757434.0,754106.0,753926.0,755495.0,5 bedroom
2643,1055,Calaveras County,County,CA,CA,6,9,623880.0,626928.0,630265.0,631024.0,631585.0,634321.0,641408.0,649406.0,655682.0,655745.0,652920.0,651359.0,5 bedroom
2548,1069,Siskiyou County,County,CA,CA,6,93,288600.0,288777.0,289529.0,290124.0,291062.0,292256.0,292786.0,293214.0,292286.0,292472.0,291997.0,292355.0,5 bedroom
829,1214,Amador County,County,CA,CA,6,5,440065.0,440400.0,440476.0,441701.0,443497.0,444797.0,445971.0,443891.0,443143.0,442433.0,444145.0,444906.0,5 bedroom
1143,1301,Lassen County,County,CA,CA,6,35,281849.0,281798.0,281924.0,282140.0,282872.0,283065.0,283028.0,283381.0,284267.0,284786.0,284209.0,283494.0,5 bedroom
2678,1469,Del Norte County,County,CA,CA,6,15,466462.0,469478.0,472486.0,476331.0,478326.0,483507.0,486916.0,490528.0,493455.0,495404.0,497312.0,498064.0,5 bedroom
524,1491,Glenn County,County,CA,CA,6,21,285569.0,286814.0,288133.0,289392.0,291510.0,293487.0,294349.0,294716.0,294828.0,296339.0,297506.0,298456.0,5 bedroom
952,1765,Colusa County,County,CA,CA,6,11,347058.0,348434.0,349556.0,350528.0,351674.0,353142.0,354238.0,354838.0,355235.0,356320.0,357148.0,357885.0,5 bedroom
1329,1837,Plumas County,County,CA,CA,6,63,463985.0,464586.0,466157.0,466675.0,468181.0,469098.0,467993.0,465574.0,462890.0,462620.0,462132.0,461646.0,5 bedroom
188,1895,Inyo County,County,CA,CA,6,27,518125.0,519074.0,519938.0,520759.0,521825.0,523599.0,521038.0,518138.0,515263.0,516647.0,517739.0,517731.0,5 bedroom
2403,1911,Mariposa County,County,CA,CA,6,43,513660.0,513942.0,516142.0,516740.0,519732.0,521506.0,520649.0,518812.0,517273.0,519115.0,519789.0,520294.0,5 bedroom
253,2158,Mono County,County,CA,CA,6,51,1154471.0,1154533.0,1155658.0,1158549.0,1160982.0,1164188.0,1168146.0,1173444.0,1178195.0,1179552.0,1177886.0,1176216.0,5 bedroom
2056,2200,Trinity County,County,CA,CA,6,105,395241.0,394741.0,394278.0,394705.0,394396.0,394581.0,393555.0,393836.0,393658.0,394085.0,393470.0,392704.0,5 bedroom
647,2460,Modoc County,County,CA,CA,6,49,207133.0,208133.0,209262.0,210697.0,212483.0,212868.0,212002.0,211112.0,210747.0,211481.0,211712.0,211230.0,5 bedroom
1391,2957,Sierra County,County,CA,CA,6,91,453927.0,456600.0,457243.0,458185.0,458595.0,458730.0,458677.0,459940.0,464071.0,464947.0,463336.0,458512.0,5 bedroom
828,3098,Alpine County,County,CA,CA,6,3,671000.0,671987.0,671395.0,670989.0,670760.0,670373.0,669946.0,669342.0,669748.0,669433.0,670395.0,671140.0,5 bedroom
